
metadata
ID,name,desc,time,keywords,minlat,minlon,maxlat,maxlon,
1,,,2022-08-18T14:39:47Z,,25.061799958348274,121.640300033614039,50.901700034737587,-1.489399988204241,

author
ID,name,email,

copyright
year,license,author,

link
metadataID,authorID,wptID,rteptID,trkptID,rteID,trkID,text,type,href,
1,,,,,,,"Garmin International",,http://www.garmin.com,

rte
ID,name,cmt,desc,src,number,type,IsAutoNamed,DisplayColor,TransportationMode,TripName,Date,DayNumber,

rtept
ID,rteID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,DepartureTime,StopDuration,ArrivalTime,CalculationMode,ElevationMode,NamedRoad_Name,NamedRoad_Id,NamedRoad_ProductId,TransportationMode,

wpt
ID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,CreationTime,
33,44.374828040599823,-68.072257004678249,-0.138187,2022-08-12T20:29:03Z,,,"FR-C2","2022-08-12T20:29","2022-08-12T20:29",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-08-12T20:29:03Z,
34,44.374779006466269,-68.072397988289595,1.035837,2022-08-12T20:29:40Z,,,"FR-C3","2022-08-12T20:29","2022-08-12T20:29",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-08-12T20:29:40Z,
35,44.374685967341065,-68.072231020778418,-1.422586,2022-08-12T20:31:22Z,,,"FR-C4","2022-08-12T20:31","2022-08-12T20:31",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-08-12T20:31:22Z,
36,44.374511959031224,-68.072072016075253,3.5086,2022-08-03T11:57:06Z,,,"FR-TL","2022-08-03T11:57","2022-08-03T11:57",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-08-03T11:57:06Z,
37,44.337239982560277,-68.060210030525923,,2022-08-03T11:51:48Z,,,"FR-TL1","2022-08-03T11:51","2022-08-03T11:51",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-08-03T11:51:48Z,
38,44.374644979834557,-68.071880992501974,0.013487,2022-08-03T12:00:57Z,,,"FR-TR","2022-08-03T12:00","2022-08-03T12:00",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-08-03T12:00:57Z,
39,25.061799958348274,121.640300033614039,38.099997999999999,2022-08-18T14:38:59Z,,,"Garmin Asia",,,,"Building","user",,,,,,,,,,,SymbolAndName,,,2022-08-18T14:38:59Z,
40,50.901700034737587,-1.489399988204241,35.9664,2022-08-18T14:38:59Z,,,"Garmin Europe",,,,"Building","user",,,,,,,,,,,SymbolAndName,,,2022-08-18T14:38:59Z,
41,38.855600031092763,-94.798999987542629,324.916809000000001,2022-08-18T14:38:59Z,,,"Garmin USA",,,,"Building","user",,,,,,,,,,,SymbolAndName,,,2022-08-18T14:38:59Z,
42,44.428185978904366,-68.367707021534443,5.435942,2022-08-12T09:58:27Z,,,"KOA-C1","2022-08-12T09:58","2022-08-12T09:58",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-08-12T09:58:27Z,
43,44.428251022472978,-68.367659999057651,1.155487,2022-08-12T09:59:03Z,,,"KOA-C2","2022-08-12T09:59","2022-08-12T09:59",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-08-12T09:59:03Z,
44,44.428288992494345,-68.367782961577177,1.8557,2022-08-12T10:03:56Z,,,"KOA-C3","2022-08-12T10:03","2022-08-12T10:03",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-08-12T10:03:56Z,
45,44.428219003602862,-68.367845993489027,3.598709,2022-08-12T10:04:34Z,,,"KOA-C4","2022-08-12T10:04","2022-08-12T10:04",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-08-12T10:04:34Z,
46,44.428199976682663,-68.367833001539111,2.290081,2022-08-11T20:29:52Z,,,"KOALB","2022-08-11T20:29","2022-08-11T20:29",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-08-11T20:29:52Z,
47,44.428157983347774,-68.367689000442624,5.612638,2022-08-11T20:30:47Z,,,"KOALT1","2022-08-11T20:30","2022-08-11T20:30",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-08-11T20:30:47Z,
48,44.431413011625409,-68.370596012100577,,2022-08-11T12:57:19Z,,,"KOARB","2022-08-11T12:57","2022-08-11T12:57",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-08-11T12:57:19Z,
